"기준년","대업종","중업종","규모","지방관서","공사금액","사업장수","근로자수"
2019,2,214,43,2000,J,1,130
2019,2,214,43,2020,J,1,113
2019,2,214,43,2070,J,2,218
2019,2,214,43,2130,J,1,119
2019,2,214,43,2150,J,2,465
2019,2,214,43,3110,J,2,372
2019,2,214,43,3130,J,3,541
2019,2,214,43,3140,J,1,151
2019,2,214,43,4000,J,1,108
2019,2,214,43,4010,J,1,111
2019,2,214,43,4110,J,1,266
2019,2,214,43,4120,J,5,795
2019,2,214,43,5000,J,1,125
2019,2,214,43,5010,J,1,135
2019,2,214,43,5110,J,2,392
2019,2,214,43,5130,J,1,140
2019,2,214,43,5140,J,2,295
2019,2,214,43,5160,J,1,136
2019,2,214,43,5170,J,3,516
2019,2,214,43,5180,J,6,1134
2019,2,214,43,6000,J,1,137
2019,2,214,43,6120,J,1,166
2019,2,214,43,6130,J,2,351
2019,2,214,43,6220,J,2,342
2019,2,214,43,7000,J,5,606
2019,2,214,43,7110,J,4,648
2019,2,214,43,7120,J,4,856
2019,2,214,43,7210,J,7,1118
2019,2,214,43,7220,J,2,349
2019,2,214,43,7230,J,1,137
2019,2,214,51,2130,J,2,732
2019,2,214,51,4110,J,1,485
2019,2,214,51,4120,J,3,1226
2019,2,214,51,5110,J,1,389
2019,2,214,51,5140,J,1,445
2019,2,214,51,5160,J,1,487
2019,2,214,51,6130,J,1,312
2019,2,214,51,7110,J,1,473
2019,2,214,51,7120,J,1,442
2019,2,214,61,2120,J,1,553
2019,2,214,61,4110,J,1,544
2019,2,214,61,4120,J,1,877
2019,2,214,61,7000,J,1,523
2019,2,218,11,2000,J,659,956
2019,2,218,11,2010,J,177,293
2019,2,218,11,2020,J,912,1315
2019,2,218,11,2030,J,325,485
2019,2,218,11,2040,J,1180,1900
2019,2,218,11,2050,J,512,659
2019,2,218,11,2060,J,1463,2321
2019,2,218,11,2070,J,3536,5940
2019,2,218,11,2110,J,398,640
2019,2,218,11,2120,J,107,166
2019,2,218,11,2130,J,516,781
2019,2,218,11,2140,J,477,815
2019,2,218,11,2150,J,119,182
2019,2,218,11,3000,J,1320,2223
2019,2,218,11,3010,J,926,1411
2019,2,218,11,3020,J,5438,9462
2019,2,218,11,3110,J,5428,8363
2019,2,218,11,3120,J,2377,4032
2019,2,218,11,3130,J,5655,9508
2019,2,218,11,3140,J,1250,2083
2019,2,218,11,3150,J,347,539
2019,2,218,11,4000,J,4391,7159
2019,2,218,11,4010,J,5181,8424
2019,2,218,11,4110,J,2199,3718
2019,2,218,11,4120,J,1664,2888
2019,2,218,11,4130,J,264,417
2019,2,218,11,4140,J,248,385
2019,2,218,11,5000,J,3742,6018
2019,2,218,11,5010,J,3633,6059
2019,2,218,11,5110,J,9390,15896
2019,2,218,11,5120,J,5638,9661
2019,2,218,11,5130,J,1809,2892
2019,2,218,11,5140,J,9044,14402
2019,2,218,11,5160,J,2803,4688
2019,2,218,11,5170,J,2452,4085
2019,2,218,11,5180,J,2247,3692
2019,2,218,11,6000,J,3152,5243
2019,2,218,11,6110,J,1274,2165
2019,2,218,11,6120,J,913,1588
2019,2,218,11,6130,J,764,1244
2019,2,218,11,6210,J,693,1187
2019,2,218,11,6220,J,1159,1909
2019,2,218,11,6310,J,586,962
2019,2,218,11,7000,J,2891,4598
2019,2,218,11,7110,J,2216,3822
2019,2,218,11,7120,J,1139,1990
2019,2,218,11,7210,J,4138,6443
2019,2,218,11,7220,J,392,691
2019,2,218,11,7230,J,278,426
2019,2,218,12,2000,J,88,565
2019,2,218,12,2010,J,35,231
2019,2,218,12,2020,J,166,1092
2019,2,218,12,2030,J,48,322
2019,2,218,12,2040,J,191,1251
2019,2,218,12,2050,J,71,444
2019,2,218,12,2060,J,297,1925
2019,2,218,12,2070,J,868,5736
2019,2,218,12,2110,J,84,561
2019,2,218,12,2120,J,16,103
2019,2,218,12,2130,J,91,605
2019,2,218,12,2140,J,105,704
2019,2,218,12,2150,J,28,179
2019,2,218,12,3000,J,326,2135
2019,2,218,12,3010,J,237,1554
2019,2,218,12,3020,J,1347,8847
2019,2,218,12,3110,J,1370,8998
2019,2,218,12,3120,J,639,4245
2019,2,218,12,3130,J,1576,10477
2019,2,218,12,3140,J,349,2302
2019,2,218,12,3150,J,109,710
2019,2,218,12,4000,J,1051,6868
2019,2,218,12,4010,J,1405,9245
2019,2,218,12,4110,J,699,4703
2019,2,218,12,4120,J,442,2898
2019,2,218,12,4130,J,58,365
2019,2,218,12,4140,J,58,364
2019,2,218,12,5000,J,990,6499
2019,2,218,12,5010,J,1115,7359
2019,2,218,12,5110,J,2635,17289
2019,2,218,12,5120,J,1665,10835
2019,2,218,12,5130,J,394,2545
2019,2,218,12,5140,J,2191,14378
2019,2,218,12,5160,J,769,5056
2019,2,218,12,5170,J,767,5050
2019,2,218,12,5180,J,566,3710
2019,2,218,12,6000,J,804,5266
2019,2,218,12,6110,J,284,1844
2019,2,218,12,6120,J,214,1428
2019,2,218,12,6130,J,187,1281
2019,2,218,12,6210,J,151,997
2019,2,218,12,6220,J,322,2126
2019,2,218,12,6310,J,152,988
2019,2,218,12,7000,J,652,4262
2019,2,218,12,7110,J,605,3999
2019,2,218,12,7120,J,387,2552
2019,2,218,12,7210,J,1133,7422
2019,2,218,12,7220,J,113,733
2019,2,218,12,7230,J,83,529
2019,2,218,13,2000,J,44,582
2019,2,218,13,2010,J,32,427
2019,2,218,13,2020,J,119,1608
2019,2,218,13,2030,J,16,214
2019,2,218,13,2040,J,96,1272
2019,2,218,13,2050,J,35,482
2019,2,218,13,2060,J,108,1435
2019,2,218,13,2070,J,433,5780
2019,2,218,13,2110,J,36,472
2019,2,218,13,2120,J,17,218
2019,2,218,13,2130,J,39,503
2019,2,218,13,2140,J,69,930
2019,2,218,13,2150,J,18,248
2019,2,218,13,3000,J,195,2620
2019,2,218,13,3010,J,151,2100
2019,2,218,13,3020,J,652,8810
2019,2,218,13,3110,J,897,12306
2019,2,218,13,3120,J,488,6616
2019,2,218,13,3130,J,950,12742
2019,2,218,13,3140,J,172,2362
2019,2,218,13,3150,J,58,775
2019,2,218,13,4000,J,476,6369
2019,2,218,13,4010,J,794,10767
2019,2,218,13,4110,J,466,6391
2019,2,218,13,4120,J,257,3420
2019,2,218,13,4130,J,47,683
2019,2,218,13,4140,J,28,374
2019,2,218,13,5000,J,584,7854
2019,2,218,13,5010,J,627,8268
2019,2,218,13,5110,J,1481,19855
2019,2,218,13,5120,J,894,11928
2019,2,218,13,5130,J,209,2825
2019,2,218,13,5140,J,1126,15102
2019,2,218,13,5160,J,421,5575
2019,2,218,13,5170,J,503,6900
2019,2,218,13,5180,J,305,4100
2019,2,218,13,6000,J,476,6422
2019,2,218,13,6110,J,168,2348
2019,2,218,13,6120,J,131,1736
2019,2,218,13,6130,J,134,1819
2019,2,218,13,6210,J,68,895
2019,2,218,13,6220,J,219,2966
2019,2,218,13,6310,J,80,1040
2019,2,218,13,7000,J,360,4875
2019,2,218,13,7110,J,394,5215
2019,2,218,13,7120,J,258,3482
2019,2,218,13,7210,J,787,10774
2019,2,218,13,7220,J,53,706
2019,2,218,13,7230,J,66,931
2019,2,218,21,2000,J,17,418
2019,2,218,21,2010,J,6,143
2019,2,218,21,2020,J,37,937
2019,2,218,21,2030,J,6,144
2019,2,218,21,2040,J,24,570
2019,2,218,21,2050,J,16,403
2019,2,218,21,2060,J,32,756
2019,2,218,21,2070,J,128,3027
2019,2,218,21,2110,J,11,259
2019,2,218,21,2120,J,1,23
2019,2,218,21,2130,J,13,314
2019,2,218,21,2140,J,31,758
2019,2,218,21,2150,J,8,203
2019,2,218,21,3000,J,67,1594
2019,2,218,21,3010,J,83,1975
2019,2,218,21,3020,J,229,5428
2019,2,218,21,3110,J,364,8671
2019,2,218,21,3120,J,216,5134
2019,2,218,21,3130,J,332,7981
2019,2,218,21,3140,J,84,2028
2019,2,218,21,3150,J,15,345
2019,2,218,21,4000,J,191,4528
2019,2,218,21,4010,J,290,6946
2019,2,218,21,4110,J,204,4919
2019,2,218,21,4120,J,84,2042
2019,2,218,21,4130,J,19,428
2019,2,218,21,4140,J,9,208
2019,2,218,21,5000,J,243,5828
2019,2,218,21,5010,J,201,4779
2019,2,218,21,5110,J,548,13003
2019,2,218,21,5120,J,270,6347
2019,2,218,21,5130,J,72,1727
2019,2,218,21,5140,J,413,9898
2019,2,218,21,5160,J,152,3613
2019,2,218,21,5170,J,214,5062
2019,2,218,21,5180,J,115,2669
2019,2,218,21,6000,J,157,3778
2019,2,218,21,6110,J,63,1522
2019,2,218,21,6120,J,46,1101
2019,2,218,21,6130,J,62,1486
2019,2,218,21,6210,J,27,641
2019,2,218,21,6220,J,64,1523
2019,2,218,21,6310,J,14,327
2019,2,218,21,7000,J,114,2711
2019,2,218,21,7110,J,146,3497
2019,2,218,21,7120,J,105,2499
2019,2,218,21,7210,J,359,8624
2019,2,218,21,7220,J,33,767
2019,2,218,21,7230,J,35,859
2019,2,218,22,2000,J,8,306
2019,2,218,22,2010,J,7,262
2019,2,218,22,2020,J,11,389
2019,2,218,22,2030,J,7,246
2019,2,218,22,2040,J,13,451
2019,2,218,22,2050,J,5,185
2019,2,218,22,2060,J,19,679
2019,2,218,22,2070,J,77,2901
2019,2,218,22,2110,J,1,31
2019,2,218,22,2120,J,1,39
2019,2,218,22,2130,J,6,235
2019,2,218,22,2140,J,18,669
2019,2,218,22,2150,J,8,285
2019,2,218,22,3000,J,61,2279
2019,2,218,22,3010,J,38,1457
2019,2,218,22,3020,J,194,7364
2019,2,218,22,3110,J,276,10481
2019,2,218,22,3120,J,189,7350
2019,2,218,22,3130,J,275,10273
2019,2,218,22,3140,J,73,2800
2019,2,218,22,3150,J,11,430
2019,2,218,22,4000,J,139,5301
2019,2,218,22,4010,J,240,9044
2019,2,218,22,4110,J,155,5926
2019,2,218,22,4120,J,75,2777
2019,2,218,22,4130,J,18,663
2019,2,218,22,4140,J,2,69
2019,2,218,22,5000,J,167,6320
2019,2,218,22,5010,J,132,4960
2019,2,218,22,5110,J,369,13942
2019,2,218,22,5120,J,145,5292
2019,2,218,22,5130,J,40,1503
2019,2,218,22,5140,J,312,11702
2019,2,218,22,5160,J,86,3226
2019,2,218,22,5170,J,144,5560
2019,2,218,22,5180,J,62,2359
2019,2,218,22,6000,J,133,4986
2019,2,218,22,6110,J,61,2322
2019,2,218,22,6120,J,42,1518
2019,2,218,22,6130,J,42,1589
2019,2,218,22,6210,J,19,669
2019,2,218,22,6220,J,58,2141
2019,2,218,22,6310,J,8,291
2019,2,218,22,7000,J,85,3266
2019,2,218,22,7110,J,97,3749
2019,2,218,22,7120,J,72,2733
2019,2,218,22,7210,J,287,10811
2019,2,218,22,7220,J,15,559
2019,2,218,22,7230,J,23,896
2019,2,218,31,2000,J,11,770
2019,2,218,31,2010,J,3,200
2019,2,218,31,2020,J,11,829
2019,2,218,31,2030,J,1,82
2019,2,218,31,2040,J,8,637
2019,2,218,31,2050,J,2,126
2019,2,218,31,2060,J,9,606
2019,2,218,31,2070,J,29,1900
2019,2,218,31,2110,J,1,94
2019,2,218,31,2120,J,2,155
2019,2,218,31,2130,J,7,520
2019,2,218,31,2140,J,16,1093
2019,2,218,31,2150,J,4,269
2019,2,218,31,3000,J,41,2689
2019,2,218,31,3010,J,37,2545
2019,2,218,31,3020,J,113,7807
2019,2,218,31,3110,J,205,14227
2019,2,218,31,3120,J,157,11069
2019,2,218,31,3130,J,149,10138
2019,2,218,31,3140,J,49,3430
2019,2,218,31,3150,J,5,372
2019,2,218,31,4000,J,57,4023
2019,2,218,31,4010,J,156,10541
2019,2,218,31,4110,J,86,5666
2019,2,218,31,4120,J,38,2639
2019,2,218,31,4130,J,3,205
2019,2,218,31,4140,J,1,69
2019,2,218,31,5000,J,113,7489
2019,2,218,31,5010,J,55,3772
2019,2,218,31,5110,J,205,13530
2019,2,218,31,5120,J,61,4005
2019,2,218,31,5130,J,19,1279
2019,2,218,31,5140,J,163,11095
2019,2,218,31,5160,J,27,1802
2019,2,218,31,5170,J,98,6906
2019,2,218,31,5180,J,25,1640
2019,2,218,31,6000,J,58,3981
2019,2,218,31,6110,J,43,2794
2019,2,218,31,6120,J,17,1060
2019,2,218,31,6130,J,25,1679
2019,2,218,31,6210,J,7,473
2019,2,218,31,6220,J,36,2444
2019,2,218,31,7000,J,40,2685
2019,2,218,31,7110,J,54,3787
2019,2,218,31,7120,J,55,3808
2019,2,218,31,7210,J,213,15100
2019,2,218,31,7220,J,17,1153
2019,2,218,31,7230,J,62,4558
2019,2,218,43,2000,J,2,340
2019,2,218,43,2010,J,1,145
2019,2,218,43,2020,J,5,749
2019,2,218,43,2030,J,1,164
2019,2,218,43,2040,J,3,644
2019,2,218,43,2050,J,1,163
2019,2,218,43,2060,J,5,841
2019,2,218,43,2070,J,9,1428
2019,2,218,43,2120,J,1,123
2019,2,218,43,2130,J,1,125
2019,2,218,43,2140,J,8,1370
2019,2,218,43,3000,J,19,2580
2019,2,218,43,3010,J,14,2400
2019,2,218,43,3020,J,49,7126
2019,2,218,43,3110,J,95,15506
2019,2,218,43,3120,J,48,6898
2019,2,218,43,3130,J,49,7212
2019,2,218,43,3140,J,30,5541
2019,2,218,43,3150,J,1,114
2019,2,218,43,4000,J,35,5867
2019,2,218,43,4010,J,70,10891
2019,2,218,43,4110,J,63,10517
2019,2,218,43,4120,J,12,1834
2019,2,218,43,4130,J,3,446
2019,2,218,43,4140,J,1,131
2019,2,218,43,5000,J,48,7613
2019,2,218,43,5010,J,26,4035
2019,2,218,43,5110,J,81,13500
2019,2,218,43,5120,J,15,2337
2019,2,218,43,5130,J,4,710
2019,2,218,43,5140,J,67,10437
2019,2,218,43,5160,J,8,1053
2019,2,218,43,5170,J,66,11319
2019,2,218,43,5180,J,15,2661
2019,2,218,43,6000,J,35,4554
2019,2,218,43,6110,J,11,2010
2019,2,218,43,6120,J,15,2441
2019,2,218,43,6130,J,6,1091
2019,2,218,43,6210,J,1,100
2019,2,218,43,6220,J,19,2977
2019,2,218,43,7000,J,24,3591
2019,2,218,43,7110,J,27,4540
2019,2,218,43,7120,J,21,3074
2019,2,218,43,7210,J,133,22025
2019,2,218,43,7220,J,9,1391
2019,2,218,43,7230,J,15,2195
2019,2,218,51,2000,J,1,446
2019,2,218,51,2070,J,1,341
2019,2,218,51,2140,J,1,315
2019,2,218,51,3000,J,2,737
2019,2,218,51,3010,J,1,351
2019,2,218,51,3020,J,4,1498
2019,2,218,51,3110,J,12,4652
2019,2,218,51,3120,J,5,1906
2019,2,218,51,3130,J,3,1367
2019,2,218,51,3140,J,1,496
2019,2,218,51,4000,J,6,2284
2019,2,218,51,4010,J,8,3080
2019,2,218,51,4110,J,9,3398
2019,2,218,51,4130,J,1,329
2019,2,218,51,5000,J,5,1962
2019,2,218,51,5010,J,3,1128
2019,2,218,51,5110,J,5,1792
2019,2,218,51,5120,J,2,713
2019,2,218,51,5140,J,10,3482
2019,2,218,51,5160,J,2,646
2019,2,218,51,5170,J,9,3446
2019,2,218,51,5180,J,1,324
2019,2,218,51,6000,J,3,1055
2019,2,218,51,6110,J,2,645
2019,2,218,51,6120,J,1,489
2019,2,218,51,6220,J,2,878
2019,2,218,51,7000,J,2,632
2019,2,218,51,7110,J,4,1391
2019,2,218,51,7120,J,3,1182
2019,2,218,51,7210,J,17,6555
2019,2,218,51,7220,J,2,815
2019,2,218,51,7230,J,1,343
2019,2,218,61,2040,J,1,500
2019,2,218,61,3000,J,1,806
2019,2,218,61,3010,J,1,756
2019,2,218,61,3110,J,9,5638
2019,2,218,61,3120,J,9,6396
2019,2,218,61,4010,J,6,4058
2019,2,218,61,4110,J,2,1604
2019,2,218,61,4130,J,1,710
2019,2,218,61,5000,J,1,577
2019,2,218,61,5010,J,2,1331
2019,2,218,61,5110,J,4,2173
2019,2,218,61,5130,J,1,640
2019,2,218,61,5140,J,3,1828
2019,2,218,61,5170,J,4,2611
2019,2,218,61,6000,J,2,1028
2019,2,218,61,6110,J,1,712
2019,2,218,61,6220,J,1,700
2019,2,218,61,7000,J,2,1253
2019,2,218,61,7110,J,1,601
2019,2,218,61,7210,J,3,1858
2019,2,218,61,7230,J,1,907
2019,2,218,73,2140,J,1,1091
2019,2,218,73,3020,J,2,4766
2019,2,218,73,3110,J,11,20323
2019,2,218,73,3120,J,1,33896
2019,2,218,73,3130,J,1,1105
2019,2,218,73,3140,J,1,3775
2019,2,218,73,4000,J,1,1818
2019,2,218,73,4110,J,2,3210
2019,2,218,73,5000,J,2,3629
2019,2,218,73,5010,J,1,8585
2019,2,218,73,5110,J,1,12833
2019,2,218,73,5130,J,1,5950
2019,2,218,73,5170,J,2,5313
2019,2,218,73,6000,J,1,7000
2019,2,218,73,6110,J,1,5136
2019,2,218,73,6130,J,3,3714
2019,2,218,73,7000,J,1,1491
2019,2,218,73,7210,J,2,5059
2019,2,218,73,7230,J,1,1946
2019,2,219,11,2000,J,1,2
2019,2,219,11,2040,J,1,1
2019,2,219,11,2050,J,1,2
2019,2,219,11,2130,J,1,1
2019,2,219,11,3000,J,3,5
2019,2,219,11,3020,J,3,5
2019,2,219,11,3120,J,10,14
2019,2,219,11,3130,J,3,6
2019,2,219,11,4000,J,1,4
2019,2,219,11,4010,J,6,13
2019,2,219,11,4110,J,13,25
2019,2,219,11,4130,J,1,1
2019,2,219,11,4140,J,1,1
2019,2,219,11,5000,J,12,28
2019,2,219,11,5010,J,4,8
2019,2,219,11,5110,J,3,5
2019,2,219,11,5120,J,1,2
2019,2,219,11,5130,J,1,2
2019,2,219,11,5140,J,1,0
2019,2,219,11,5180,J,3,3
2019,2,219,11,6000,J,1,0
2019,2,219,11,6220,J,1,1
2019,2,219,11,7000,J,1,0
2019,2,219,11,7120,J,1,0
2019,2,219,11,7210,J,2,0
2019,2,219,12,2070,J,1,9
2019,2,219,12,2150,J,2,16
2019,2,219,12,3120,J,4,26
2019,2,219,12,3130,J,3,20
2019,2,219,12,3140,J,1,5
2019,2,219,12,4010,J,2,13
2019,2,219,12,4110,J,4,29
2019,2,219,12,5000,J,6,43
2019,2,219,12,5010,J,1,6
2019,2,219,12,5110,J,1,9
2019,2,219,12,5120,J,2,14
2019,2,219,12,5130,J,1,5
2019,2,219,12,5140,J,1,8
2019,2,219,12,7110,J,1,6
2019,2,219,12,7210,J,3,23
2019,2,219,12,7220,J,1,9
2019,2,219,13,2130,J,2,25
2019,2,219,13,3020,J,1,10
2019,2,219,13,3120,J,5,68
2019,2,219,13,4010,J,1,15
2019,2,219,13,4110,J,4,49
2019,2,219,13,4130,J,1,19
2019,2,219,13,5000,J,1,16
2019,2,219,13,5010,J,3,39
2019,2,219,13,5110,J,2,24
2019,2,219,13,5120,J,2,26
2019,2,219,13,6000,J,1,11
2019,2,219,13,6120,J,1,14
2019,2,219,13,7000,J,1,13
2019,2,219,13,7110,J,1,13
2019,2,219,13,7120,J,1,11
2019,2,219,13,7210,J,1,11
2019,2,219,21,2130,J,1,25
2019,2,219,21,3110,J,1,26
2019,2,219,21,3120,J,7,164
2019,2,219,21,4110,J,2,46
2019,2,219,21,4130,J,2,51
2019,2,219,21,5000,J,2,44
2019,2,219,21,5010,J,1,21
2019,2,219,21,5120,J,2,53
2019,2,219,21,6220,J,2,46
2019,2,219,21,7230,J,1,28
2019,2,219,22,3120,J,7,265
2019,2,219,22,4110,J,5,215
2019,2,219,22,4120,J,1,31
2019,2,219,22,4130,J,3,117
2019,2,219,22,5110,J,1,32
2019,2,219,22,6130,J,1,39
2019,2,219,22,6220,J,1,47
2019,2,219,22,7000,J,2,69
2019,2,219,22,7110,J,1,34
2019,2,219,22,7210,J,2,84
2019,2,219,22,7220,J,1,31
2019,2,219,31,2130,J,1,52
2019,2,219,31,2150,J,1,60
2019,2,219,31,3120,J,2,133
2019,2,219,31,4110,J,8,648
2019,2,219,31,4130,J,2,156
2019,2,219,31,5010,J,1,54
2019,2,219,31,5120,J,1,50
2019,2,219,31,6220,J,4,330
2019,2,219,31,7210,J,12,928
2019,2,219,43,2030,J,1,202
2019,2,219,43,2130,J,1,290
2019,2,219,43,4010,J,1,180
2019,2,219,43,4110,J,15,2894
2019,2,219,43,6220,J,11,2296
2019,2,219,43,7210,J,9,1724
2019,2,219,51,4110,J,3,1131
2019,2,219,51,6220,J,1,400
2019,2,219,61,3120,J,1,680
2019,2,219,61,4130,J,1,549
2019,2,219,61,6220,J,2,1335
2019,2,219,73,3120,J,1,1260
2019,2,219,73,4010,J,1,1258
2019,2,219,73,4110,J,1,8399
2019,2,219,73,6220,J,1,6780
2019,2,219,73,7000,J,1,1040
2019,2,219,73,7210,J,1,6371
2019,2,224,11,2000,J,439,703
2019,2,224,11,2010,J,92,152
2019,2,224,11,2020,J,515,791
2019,2,224,11,2030,J,271,398
2019,2,224,11,2040,J,442,741
2019,2,224,11,2050,J,397,609
2019,2,224,11,2060,J,1646,2669
2019,2,224,11,2070,J,951,1504
2019,2,224,11,2110,J,86,160
2019,2,224,11,2120,J,17,24
2019,2,224,11,2130,J,61,96
2019,2,224,11,2140,J,158,264
2019,2,224,11,2150,J,21,41
2019,2,224,11,3000,J,510,855
2019,2,224,11,3010,J,418,737
2019,2,224,11,3020,J,767,1192
2019,2,224,11,3110,J,891,1437
2019,2,224,11,3120,J,538,849
2019,2,224,11,3130,J,641,1085
2019,2,224,11,3140,J,74,114
2019,2,224,11,3150,J,32,55
2019,2,224,11,4000,J,1074,1684
2019,2,224,11,4010,J,961,1524
2019,2,224,11,4110,J,215,352
2019,2,224,11,4120,J,620,1078
2019,2,224,11,4130,J,34,72
2019,2,224,11,4140,J,36,78
2019,2,224,11,5000,J,1305,2119
2019,2,224,11,5010,J,1231,2154
2019,2,224,11,5110,J,2417,4152
2019,2,224,11,5120,J,1926,3241
2019,2,224,11,5130,J,1973,3398
2019,2,224,11,5140,J,2364,3581
2019,2,224,11,5160,J,1336,2243
2019,2,224,11,5170,J,560,862
2019,2,224,11,5180,J,802,1280
2019,2,224,11,6000,J,1027,1812
2019,2,224,11,6110,J,287,493
2019,2,224,11,6120,J,145,236
2019,2,224,11,6130,J,80,143
2019,2,224,11,6210,J,57,94
2019,2,224,11,6220,J,152,248
2019,2,224,11,6310,J,98,173
2019,2,224,11,7000,J,1096,1726
2019,2,224,11,7110,J,625,1104
2019,2,224,11,7120,J,159,275
2019,2,224,11,7210,J,1044,1664
2019,2,224,11,7220,J,41,68
2019,2,224,11,7230,J,31,48
2019,2,224,12,2000,J,94,622
2019,2,224,12,2010,J,24,152
2019,2,224,12,2020,J,145,925
2019,2,224,12,2030,J,53,354
2019,2,224,12,2040,J,130,853
2019,2,224,12,2050,J,74,472
2019,2,224,12,2060,J,413,2685
2019,2,224,12,2070,J,230,1485
2019,2,224,12,2110,J,27,187
2019,2,224,12,2120,J,7,43
2019,2,224,12,2130,J,19,122
2019,2,224,12,2140,J,50,315
2019,2,224,12,2150,J,7,42
2019,2,224,12,3000,J,131,853
2019,2,224,12,3010,J,81,525
2019,2,224,12,3020,J,168,1098
2019,2,224,12,3110,J,265,1755
2019,2,224,12,3120,J,124,807
2019,2,224,12,3130,J,143,974
2019,2,224,12,3140,J,25,151
2019,2,224,12,3150,J,7,53
2019,2,224,12,4000,J,211,1365
2019,2,224,12,4010,J,216,1405
2019,2,224,12,4110,J,67,440
2019,2,224,12,4120,J,172,1150
2019,2,224,12,4130,J,11,74
2019,2,224,12,4140,J,6,40
2019,2,224,12,5000,J,316,2083
2019,2,224,12,5010,J,427,2857
2019,2,224,12,5110,J,721,4751
2019,2,224,12,5120,J,579,3771
2019,2,224,12,5130,J,662,4388
2019,2,224,12,5140,J,613,4039
2019,2,224,12,5160,J,411,2712
2019,2,224,12,5170,J,157,1059
2019,2,224,12,5180,J,195,1275
2019,2,224,12,6000,J,298,1956
2019,2,224,12,6110,J,70,448
2019,2,224,12,6120,J,42,277
2019,2,224,12,6130,J,28,175
2019,2,224,12,6210,J,18,114
2019,2,224,12,6220,J,45,301
2019,2,224,12,6310,J,20,136
2019,2,224,12,7000,J,247,1644
2019,2,224,12,7110,J,182,1175
2019,2,224,12,7120,J,50,339
2019,2,224,12,7210,J,260,1683
2019,2,224,12,7220,J,22,154
2019,2,224,12,7230,J,6,36
2019,2,224,13,2000,J,41,538
2019,2,224,13,2010,J,22,289
2019,2,224,13,2020,J,68,892
2019,2,224,13,2030,J,32,428
2019,2,224,13,2040,J,66,893
2019,2,224,13,2050,J,33,423
2019,2,224,13,2060,J,287,3849
2019,2,224,13,2070,J,128,1791
2019,2,224,13,2110,J,11,154
2019,2,224,13,2120,J,4,51
2019,2,224,13,2130,J,6,85
2019,2,224,13,2140,J,33,448
2019,2,224,13,2150,J,1,10
2019,2,224,13,3000,J,54,716
2019,2,224,13,3010,J,47,644
2019,2,224,13,3020,J,82,1077
2019,2,224,13,3110,J,147,1971
2019,2,224,13,3120,J,64,833
2019,2,224,13,3130,J,94,1273
2019,2,224,13,3140,J,10,114
2019,2,224,13,4000,J,96,1340
2019,2,224,13,4010,J,113,1559
2019,2,224,13,4110,J,30,391
2019,2,224,13,4120,J,143,1993
2019,2,224,13,4130,J,5,73
2019,2,224,13,4140,J,2,34
2019,2,224,13,5000,J,192,2617
2019,2,224,13,5010,J,235,3121
2019,2,224,13,5110,J,460,6313
2019,2,224,13,5120,J,336,4527
2019,2,224,13,5130,J,384,5174
2019,2,224,13,5140,J,432,5852
2019,2,224,13,5160,J,275,3711
2019,2,224,13,5170,J,135,1905
2019,2,224,13,5180,J,116,1558
2019,2,224,13,6000,J,196,2617
2019,2,224,13,6110,J,43,550
2019,2,224,13,6120,J,16,249
2019,2,224,13,6130,J,14,154
2019,2,224,13,6210,J,5,67
2019,2,224,13,6220,J,29,399
2019,2,224,13,6310,J,6,79
2019,2,224,13,7000,J,185,2553
2019,2,224,13,7110,J,137,1888
2019,2,224,13,7120,J,24,319
2019,2,224,13,7210,J,212,2849
2019,2,224,13,7220,J,6,78
2019,2,224,13,7230,J,3,41
2019,2,224,21,2000,J,13,294
2019,2,224,21,2010,J,4,90
2019,2,224,21,2020,J,28,677
2019,2,224,21,2030,J,7,183
2019,2,224,21,2040,J,37,887
2019,2,224,21,2050,J,9,207
2019,2,224,21,2060,J,98,2250
2019,2,224,21,2070,J,38,897
2019,2,224,21,2110,J,4,98
2019,2,224,21,2130,J,2,41
2019,2,224,21,2140,J,15,342
2019,2,224,21,3000,J,19,437
2019,2,224,21,3010,J,24,563
2019,2,224,21,3020,J,40,951
2019,2,224,21,3110,J,87,2074
2019,2,224,21,3120,J,30,704
2019,2,224,21,3130,J,52,1217
2019,2,224,21,3140,J,4,101
2019,2,224,21,3150,J,4,91
2019,2,224,21,4000,J,45,1069
2019,2,224,21,4010,J,36,863
2019,2,224,21,4110,J,9,210
2019,2,224,21,4120,J,77,1841
2019,2,224,21,4130,J,3,64
2019,2,224,21,4140,J,1,23
2019,2,224,21,5000,J,99,2385
2019,2,224,21,5010,J,117,2850
2019,2,224,21,5110,J,218,5232
2019,2,224,21,5120,J,123,2979
2019,2,224,21,5130,J,152,3605
2019,2,224,21,5140,J,140,3328
2019,2,224,21,5160,J,125,3000
2019,2,224,21,5170,J,64,1566
2019,2,224,21,5180,J,40,948
2019,2,224,21,6000,J,91,2171
2019,2,224,21,6110,J,14,330
2019,2,224,21,6120,J,7,162
2019,2,224,21,6130,J,5,120
2019,2,224,21,6210,J,2,46
2019,2,224,21,6220,J,9,206
2019,2,224,21,6310,J,4,98
2019,2,224,21,7000,J,67,1607
2019,2,224,21,7110,J,51,1207
2019,2,224,21,7120,J,21,518
2019,2,224,21,7210,J,71,1706
2019,2,224,21,7220,J,3,80
2019,2,224,22,2000,J,7,243
2019,2,224,22,2010,J,4,153
